Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	290.130995526	290.256199985	0.000	22050.000	345
1	Spectrogram 1	1	290.130995526	290.256199985	0.000	22050.000	345
2	Waveform 1	1	327.957347574	328.201166783	0.000	22050.000	346
2	Spectrogram 1	1	327.957347574	328.201166783	0.000	22050.000	346
3	Waveform 1	1	449.399029636	449.576951761	0.000	22050.000	346
3	Spectrogram 1	1	449.399029636	449.576951761	0.000	22050.000	346
4	Waveform 1	1	449.708745928	449.880078345	0.000	22050.000	346
4	Spectrogram 1	1	449.708745928	449.880078345	0.000	22050.000	346
5	Waveform 1	1	450.163435803	450.288640262	0.000	22050.000	346
5	Spectrogram 1	1	450.163435803	450.288640262	0.000	22050.000	346
6	Waveform 1	1	450.453382970	450.604946262	0.000	22050.000	346
6	Spectrogram 1	1	450.453382970	450.604946262	0.000	22050.000	346
7	Waveform 1	1	450.822406637	450.973969929	0.000	22050.000	346
7	Spectrogram 1	1	450.822406637	450.973969929	0.000	22050.000	346
8	Waveform 1	1	452.522551389	452.667524973	0.000	22050.000	346
8	Spectrogram 1	1	452.522551389	452.667524973	0.000	22050.000	346
9	Waveform 1	1	452.733422056	452.917933890	0.000	22050.000	346
9	Spectrogram 1	1	452.733422056	452.917933890	0.000	22050.000	346
10	Waveform 1	1	453.043138348	453.201291348	0.000	22050.000	346
10	Spectrogram 1	1	453.043138348	453.201291348	0.000	22050.000	346
11	Waveform 1	1	453.333085515	453.471469390	0.000	22050.000	346
11	Spectrogram 1	1	453.333085515	453.471469390	0.000	22050.000	346
12	Waveform 1	1	453.583494432	453.741647432	0.000	22050.000	346
12	Spectrogram 1	1	453.583494432	453.741647432	0.000	22050.000	346
13	Waveform 1	1	603.996548235	604.253546861	0.000	22050.000	346
13	Spectrogram 1	1	603.996548235	604.253546861	0.000	22050.000	346
