Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	401.292219264	401.561344617	0.000	22050.000	
1	Spectrogram 1	1	401.292219264	401.561344617	0.000	22050.000	
2	Waveform 1	1	462.165991794	462.424352133	0.000	22050.000	
2	Spectrogram 1	1	462.165991794	462.424352133	0.000	22050.000	
3	Waveform 1	1	513.109570676	513.405608565	0.000	22050.000	
3	Spectrogram 1	1	513.109570676	513.405608565	0.000	22050.000	
4	Waveform 1	1	519.952899277	520.238172152	0.000	22050.000	
4	Spectrogram 1	1	519.952899277	520.238172152	0.000	22050.000	
5	Waveform 1	1	522.022135266	522.302025633	0.000	22050.000	
5	Spectrogram 1	1	522.022135266	522.302025633	0.000	22050.000	
6	Waveform 1	1	525.442652499	525.722542867	0.000	22050.000	
6	Spectrogram 1	1	525.442652499	525.722542867	0.000	22050.000	
7	Waveform 1	1	532.221721125	532.598496620	0.000	22050.000	
7	Spectrogram 1	1	532.221721125	532.598496620	0.000	22050.000	
8	Waveform 1	1	537.520872278	537.827675181	0.000	22050.000	
8	Spectrogram 1	1	537.520872278	537.827675181	0.000	22050.000	
