Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	97.923214593	98.237275183	0.000	22050.000	
1	Spectrogram 1	1	97.923214593	98.237275183	0.000	22050.000	
2	Waveform 1	1	104.513288842	104.744390031	0.000	22050.000	
2	Spectrogram 1	1	104.513288842	104.744390031	0.000	22050.000	
3	Waveform 1	1	111.566368935	111.791544453	0.000	22050.000	
3	Spectrogram 1	1	111.566368935	111.791544453	0.000	22050.000	
5	Waveform 1	1	139.135740768	139.473504044	0.000	22050.000	
5	Spectrogram 1	1	139.135740768	139.473504044	0.000	22050.000	
6	Waveform 1	1	144.618195197	144.861147729	0.000	22050.000	
6	Spectrogram 1	1	144.618195197	144.861147729	0.000	22050.000	
7	Waveform 1	1	153.279838652	153.516865512	0.000	22050.000	
7	Spectrogram 1	1	153.279838652	153.516865512	0.000	22050.000	
8	Waveform 1	1	190.427767199	190.658868387	0.000	22050.000	
8	Spectrogram 1	1	190.427767199	190.658868387	0.000	22050.000	
9	Waveform 1	1	194.603192912	194.881699473	0.000	22050.000	
9	Spectrogram 1	1	194.603192912	194.881699473	0.000	22050.000	
10	Waveform 1	1	208.670437149	208.919315352	0.000	22050.000	
10	Spectrogram 1	1	208.670437149	208.919315352	0.000	22050.000	
