Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	153.265921090	153.538785847	0.000	22050.000	
1	Spectrogram 1	1	153.265921090	153.538785847	0.000	22050.000	
2	Waveform 1	1	231.533187903	231.806052660	0.000	22050.000	
2	Spectrogram 1	1	231.533187903	231.806052660	0.000	22050.000	
3	Waveform 1	1	323.327630937	323.612898637	0.000	22050.000	
3	Spectrogram 1	1	323.327630937	323.612898637	0.000	22050.000	
4	Waveform 1	1	430.288877418	430.561742175	0.000	22050.000	
4	Spectrogram 1	1	430.288877418	430.561742175	0.000	22050.000	
5	Waveform 1	1	546.268011031	546.571883147	0.000	22050.000	
5	Spectrogram 1	1	546.268011031	546.571883147	0.000	22050.000	
6	Waveform 1	1	592.050762368	592.329828597	0.000	22050.000	
6	Spectrogram 1	1	592.050762368	592.329828597	0.000	22050.000	
7	Waveform 1	1	593.233059280	593.487319622	0.000	22050.000	
7	Spectrogram 1	1	593.233059280	593.487319622	0.000	22050.000	
