Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	167.165025010	167.460870200	0.000	22050.000	393
1	Spectrogram 1	1	167.165025010	167.460870200	0.000	22050.000	393
2	Waveform 1	1	640.311712825	640.591709165	0.000	22050.000	394
2	Spectrogram 1	1	640.311712825	640.591709165	0.000	22050.000	394
3	Waveform 1	1	724.323969467	724.588116957	0.000	22050.000	395
3	Spectrogram 1	1	724.323969467	724.588116957	0.000	22050.000	395
4	Waveform 1	1	759.374906177	759.654902517	0.000	22050.000	395
4	Spectrogram 1	1	759.374906177	759.654902517	0.000	22050.000	395
5	Waveform 1	1	762.152528654	762.406110245	0.000	22050.000	396
5	Spectrogram 1	1	762.152528654	762.406110245	0.000	22050.000	396
