Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	13.437429341	13.695015908	0.000	22050.000	237
1	Spectrogram 1	1	13.437429341	13.695015908	0.000	22050.000	237
2	Waveform 1	1	18.399505926	18.680509452	0.000	22050.000	237
2	Spectrogram 1	1	18.399505926	18.680509452	0.000	22050.000	237
3	Waveform 1	1	19.622220830	19.885661636	0.000	22050.000	237
3	Spectrogram 1	1	19.622220830	19.885661636	0.000	22050.000	237
4	Waveform 1	1	42.377050261	42.663908029	0.000	22050.000	237
4	Spectrogram 1	1	42.377050261	42.663908029	0.000	22050.000	237
5	Waveform 1	1	43.922569660	44.221135907	0.000	22050.000	237
5	Spectrogram 1	1	43.922569660	44.221135907	0.000	22050.000	237
6	Waveform 1	1	47.486720823	47.785287070	0.000	22050.000	237
6	Spectrogram 1	1	47.486720823	47.785287070	0.000	22050.000	237
7	Waveform 1	1	48.742118483	49.069955931	0.000	22050.000	238
7	Spectrogram 1	1	48.742118483	49.069955931	0.000	22050.000	238
9	Waveform 1	1	51.829325719	52.090118812	0.000	22050.000	238
9	Spectrogram 1	1	51.829325719	52.090118812	0.000	22050.000	238
10	Waveform 1	1	53.683854381	53.890833026	0.000	22050.000	238
10	Spectrogram 1	1	53.683854381	53.890833026	0.000	22050.000	238
11	Waveform 1	1	94.876080539	95.107896622	0.000	22050.000	239
11	Spectrogram 1	1	94.876080539	95.107896622	0.000	22050.000	239
12	Waveform 1	1	180.956174930	181.146595283	0.000	22050.000	240
12	Spectrogram 1	1	180.956174930	181.146595283	0.000	22050.000	240
13	Waveform 1	1	183.932050121	184.184564069	0.000	22050.000	240
13	Spectrogram 1	1	183.932050121	184.184564069	0.000	22050.000	240
14	Waveform 1	1	185.795511653	186.031467309	0.000	22050.000	240
14	Spectrogram 1	1	185.795511653	186.031467309	0.000	22050.000	240
15	Waveform 1	1	188.823864707	189.055680789	0.000	22050.000	240
15	Spectrogram 1	1	188.823864707	189.055680789	0.000	22050.000	240
