Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	180.964980279	181.277782930	0.000	22050.000	77
1	Spectrogram 1	1	180.964980279	181.277782930	0.000	22050.000	77
2	Waveform 1	1	183.406067632	183.663669815	0.000	22050.000	77
2	Spectrogram 1	1	183.406067632	183.663669815	0.000	22050.000	77
3	Waveform 1	1	186.018889773	186.313292268	0.000	22050.000	77
3	Spectrogram 1	1	186.018889773	186.313292268	0.000	22050.000	77
4	Waveform 1	1	198.451603435	198.715339004	0.000	22050.000	77
4	Spectrogram 1	1	198.451603435	198.715339004	0.000	22050.000	77
5	Waveform 1	1	206.769591602	207.039460556	0.000	22050.000	77
5	Spectrogram 1	1	206.769591602	207.039460556	0.000	22050.000	77
6	Waveform 1	1	233.435002459	233.747805110	0.000	22050.000	77
6	Spectrogram 1	1	233.435002459	233.747805110	0.000	22050.000	77
7	Waveform 1	1	422.651772561	422.878707817	0.000	22050.000	78
7	Spectrogram 1	1	422.651772561	422.878707817	0.000	22050.000	78
8	Waveform 1	1	422.921641514	423.124043229	0.000	22050.000	78
8	Spectrogram 1	1	422.921641514	423.124043229	0.000	22050.000	78
