Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	18.935366539	19.213840024	0.000	22050.000	
1	Spectrogram 1	1	18.935366539	19.213840024	0.000	22050.000	
2	Waveform 1	1	22.204554495	22.440994247	0.000	22050.000	
2	Spectrogram 1	1	22.204554495	22.440994247	0.000	22050.000	
3	Waveform 1	1	24.763358031	25.062848383	0.000	22050.000	
3	Spectrogram 1	1	24.763358031	25.062848383	0.000	22050.000	
4	Waveform 1	1	28.021451674	28.294670943	0.000	22050.000	
4	Spectrogram 1	1	28.021451674	28.294670943	0.000	22050.000	
5	Waveform 1	1	31.007690626	31.270401461	0.000	22050.000	
5	Spectrogram 1	1	31.007690626	31.270401461	0.000	22050.000	
6	Waveform 1	1	39.765494296	40.007188264	0.000	22050.000	
6	Spectrogram 1	1	39.765494296	40.007188264	0.000	22050.000	
7	Waveform 1	1	46.287706275	46.539908677	0.000	22050.000	
7	Spectrogram 1	1	46.287706275	46.539908677	0.000	22050.000	
8	Waveform 1	1	48.790451569	49.032145537	0.000	22050.000	
8	Spectrogram 1	1	48.790451569	49.032145537	0.000	22050.000	
11	Waveform 1	1	71.679216560	71.928791854	0.000	22050.000	
11	Spectrogram 1	1	71.679216560	71.928791854	0.000	22050.000	
12	Waveform 1	1	74.672368692	74.911435552	0.000	22050.000	
12	Spectrogram 1	1	74.672368692	74.911435552	0.000	22050.000	
13	Waveform 1	1	80.000254931	80.241948899	0.000	22050.000	
13	Spectrogram 1	1	80.000254931	80.241948899	0.000	22050.000	
14	Waveform 1	1	113.649229081	113.846262207	0.000	22050.000	
14	Spectrogram 1	1	113.649229081	113.846262207	0.000	22050.000	
15	Waveform 1	1	113.967109191	114.161515210	0.000	22050.000	
15	Spectrogram 1	1	113.967109191	114.161515210	0.000	22050.000	
