Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	69.053765155	69.464931961	0.000	22050.000	324
1	Spectrogram 1	1	69.053765155	69.464931961	0.000	22050.000	324
2	Waveform 1	1	69.437881513	70.027581273	0.000	22050.000	324
2	Spectrogram 1	1	69.437881513	70.027581273	0.000	22050.000	324
3	Waveform 1	1	70.097912437	70.357596735	0.000	22050.000	324
3	Spectrogram 1	1	70.097912437	70.357596735	0.000	22050.000	324
4	Waveform 1	1	70.357596735	70.541539780	0.000	22050.000	324
4	Spectrogram 1	1	70.357596735	70.541539780	0.000	22050.000	324
5	Waveform 1	1	70.541539780	70.709252556	0.000	22050.000	324
5	Spectrogram 1	1	70.541539780	70.709252556	0.000	22050.000	324
6	Waveform 1	1	70.698432377	70.914835958	0.000	22050.000	324
6	Spectrogram 1	1	70.698432377	70.914835958	0.000	22050.000	324
7	Waveform 1	1	70.914835958	71.098779003	0.000	22050.000	324
7	Spectrogram 1	1	70.914835958	71.098779003	0.000	22050.000	324
8	Waveform 1	1	71.077138645	71.261081689	0.000	22050.000	324
8	Spectrogram 1	1	71.077138645	71.261081689	0.000	22050.000	324
9	Waveform 1	1	71.261081689	71.445024734	0.000	22050.000	324
9	Spectrogram 1	1	71.261081689	71.445024734	0.000	22050.000	324
10	Waveform 1	1	71.445024734	71.645198047	0.000	22050.000	324
10	Spectrogram 1	1	71.445024734	71.645198047	0.000	22050.000	324
11	Waveform 1	1	71.645198047	71.861601628	0.000	22050.000	324
11	Spectrogram 1	1	71.645198047	71.861601628	0.000	22050.000	324
12	Waveform 1	1	71.861601628	72.408020672	0.000	22050.000	324
12	Spectrogram 1	1	71.861601628	72.408020672	0.000	22050.000	324
13	Waveform 1	1	72.494582105	72.705575597	0.000	22050.000	324
13	Spectrogram 1	1	72.494582105	72.705575597	0.000	22050.000	324
14	Waveform 1	1	72.705575597	72.959849806	0.000	22050.000	324
14	Spectrogram 1	1	72.705575597	72.959849806	0.000	22050.000	324
15	Waveform 1	1	72.959849806	73.181663477	0.000	22050.000	324
15	Spectrogram 1	1	72.959849806	73.181663477	0.000	22050.000	324
16	Waveform 1	1	82.295851763	82.663737852	0.000	22050.000	324
16	Spectrogram 1	1	82.295851763	82.663737852	0.000	22050.000	324
17	Waveform 1	1	82.901781792	83.329178866	0.000	22050.000	324
17	Spectrogram 1	1	82.901781792	83.329178866	0.000	22050.000	324
18	Waveform 1	1	83.529352179	83.772806208	0.000	22050.000	324
18	Spectrogram 1	1	83.529352179	83.772806208	0.000	22050.000	324
19	Waveform 1	1	83.702475044	83.989209790	0.000	22050.000	324
19	Spectrogram 1	1	83.702475044	83.989209790	0.000	22050.000	324
20	Waveform 1	1	83.989209790	84.254304178	0.000	22050.000	324
20	Spectrogram 1	1	83.989209790	84.254304178	0.000	22050.000	324
21	Waveform 1	1	84.254304178	84.497758207	0.000	22050.000	324
21	Spectrogram 1	1	84.254304178	84.497758207	0.000	22050.000	324
22	Waveform 1	1	84.497758207	84.730392057	0.000	22050.000	324
22	Spectrogram 1	1	84.497758207	84.730392057	0.000	22050.000	324
23	Waveform 1	1	84.730392057	84.995486445	0.000	22050.000	324
23	Spectrogram 1	1	84.730392057	84.995486445	0.000	22050.000	324
24	Waveform 1	1	84.995486445	85.249760654	0.000	22050.000	324
24	Spectrogram 1	1	84.995486445	85.249760654	0.000	22050.000	324
25	Waveform 1	1	85.249760654	85.693387996	0.000	22050.000	324
25	Spectrogram 1	1	85.249760654	85.693387996	0.000	22050.000	324
26	Waveform 1	1	99.208193466	99.538208928	0.000	22050.000	325
26	Spectrogram 1	1	99.208193466	99.538208928	0.000	22050.000	325
27	Waveform 1	1	99.543619018	99.954785823	0.000	22050.000	325
27	Spectrogram 1	1	99.543619018	99.954785823	0.000	22050.000	325
28	Waveform 1	1	100.203649942	100.576946121	0.000	22050.000	325
28	Spectrogram 1	1	100.203649942	100.576946121	0.000	22050.000	325
29	Waveform 1	1	140.951680746	141.216775134	0.000	22050.000	326
29	Spectrogram 1	1	140.951680746	141.216775134	0.000	22050.000	326
30	Waveform 1	1	141.324976924	141.552200685	0.000	22050.000	326
30	Spectrogram 1	1	141.324976924	141.552200685	0.000	22050.000	326
31	Waveform 1	1	141.606301581	141.822705162	0.000	22050.000	326
31	Spectrogram 1	1	141.606301581	141.822705162	0.000	22050.000	326
32	Waveform 1	1	141.865985879	142.125670177	0.000	22050.000	326
32	Spectrogram 1	1	141.865985879	142.125670177	0.000	22050.000	326
33	Waveform 1	1	142.125670177	142.450275550	0.000	22050.000	326
33	Spectrogram 1	1	142.125670177	142.450275550	0.000	22050.000	326
34	Waveform 1	1	142.520606714	142.731600206	0.000	22050.000	326
34	Spectrogram 1	1	142.520606714	142.731600206	0.000	22050.000	326
35	Waveform 1	1	142.796521280	143.023745041	0.000	22050.000	326
35	Spectrogram 1	1	142.796521280	143.023745041	0.000	22050.000	326
36	Waveform 1	1	143.104896384	143.337530235	0.000	22050.000	326
36	Spectrogram 1	1	143.104896384	143.337530235	0.000	22050.000	326
37	Waveform 1	1	143.429501757	143.727056682	0.000	22050.000	326
37	Spectrogram 1	1	143.429501757	143.727056682	0.000	22050.000	326
38	Waveform 1	1	143.797387846	144.089532681	0.000	22050.000	326
38	Spectrogram 1	1	143.797387846	144.089532681	0.000	22050.000	326
39	Waveform 1	1	144.138223487	144.349216979	0.000	22050.000	326
39	Spectrogram 1	1	144.138223487	144.349216979	0.000	22050.000	326
40	Waveform 1	1	144.419548143	144.598081098	0.000	22050.000	326
40	Spectrogram 1	1	144.419548143	144.598081098	0.000	22050.000	326
41	Waveform 1	1	144.706282889	144.933506650	0.000	22050.000	326
41	Spectrogram 1	1	144.706282889	144.933506650	0.000	22050.000	326
42	Waveform 1	1	145.009247904	145.198601038	0.000	22050.000	326
42	Spectrogram 1	1	145.009247904	145.198601038	0.000	22050.000	326
43	Waveform 1	1	145.252701933	145.501566052	0.000	22050.000	326
43	Spectrogram 1	1	145.252701933	145.501566052	0.000	22050.000	326
44	Waveform 1	1	145.588127485	145.766660440	0.000	22050.000	326
44	Spectrogram 1	1	145.588127485	145.766660440	0.000	22050.000	326
45	Waveform 1	1	165.493849136	165.742713255	0.000	22050.000	326
45	Spectrogram 1	1	165.493849136	165.742713255	0.000	22050.000	326
46	Waveform 1	1	165.850915046	166.099779165	0.000	22050.000	326
46	Spectrogram 1	1	165.850915046	166.099779165	0.000	22050.000	326
47	Waveform 1	1	166.153880061	166.424384538	0.000	22050.000	326
47	Spectrogram 1	1	166.153880061	166.424384538	0.000	22050.000	326
48	Waveform 1	1	166.516356060	166.808500895	0.000	22050.000	326
48	Spectrogram 1	1	166.516356060	166.808500895	0.000	22050.000	326
49	Waveform 1	1	166.830141254	167.100645731	0.000	22050.000	326
49	Spectrogram 1	1	166.830141254	167.100645731	0.000	22050.000	326
50	Waveform 1	1	167.208847522	167.473941909	0.000	22050.000	326
50	Spectrogram 1	1	167.208847522	167.473941909	0.000	22050.000	326
51	Waveform 1	1	167.549683163	167.793137192	0.000	22050.000	326
51	Spectrogram 1	1	167.549683163	167.793137192	0.000	22050.000	326
52	Waveform 1	1	167.863468356	168.177253550	0.000	22050.000	326
52	Spectrogram 1	1	167.863468356	168.177253550	0.000	22050.000	326
53	Waveform 1	1	168.225944356	168.512679102	0.000	22050.000	326
53	Spectrogram 1	1	168.225944356	168.512679102	0.000	22050.000	326
54	Waveform 1	1	168.555959818	168.804823937	0.000	22050.000	326
54	Spectrogram 1	1	168.555959818	168.804823937	0.000	22050.000	326
55	Waveform 1	1	168.913025728	169.151069668	0.000	22050.000	326
55	Spectrogram 1	1	168.913025728	169.151069668	0.000	22050.000	326
56	Waveform 1	1	169.259271459	169.562236473	0.000	22050.000	326
56	Spectrogram 1	1	169.259271459	169.562236473	0.000	22050.000	326
57	Waveform 1	1	169.610927279	169.838151040	0.000	22050.000	326
57	Spectrogram 1	1	169.610927279	169.838151040	0.000	22050.000	326
58	Waveform 1	1	279.321914433	279.527497836	0.000	22050.000	326
58	Spectrogram 1	1	279.321914433	279.527497836	0.000	22050.000	326
59	Waveform 1	1	279.614059268	279.852103208	0.000	22050.000	326
59	Spectrogram 1	1	279.614059268	279.852103208	0.000	22050.000	326
60	Waveform 1	1	279.965715089	280.192938850	0.000	22050.000	326
60	Spectrogram 1	1	279.965715089	280.192938850	0.000	22050.000	326
61	Waveform 1	1	280.241629656	280.474263506	0.000	22050.000	326
61	Spectrogram 1	1	280.241629656	280.474263506	0.000	22050.000	326
62	Waveform 1	1	280.566235028	280.809689058	0.000	22050.000	326
62	Spectrogram 1	1	280.566235028	280.809689058	0.000	22050.000	326
63	Waveform 1	1	280.869200043	281.101833893	0.000	22050.000	326
63	Spectrogram 1	1	280.869200043	281.101833893	0.000	22050.000	326
64	Waveform 1	1	281.237086132	281.458899803	0.000	22050.000	326
64	Spectrogram 1	1	281.237086132	281.458899803	0.000	22050.000	326
