Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	21.985239265	22.172320280	0.000	22050.000	
1	Spectrogram 1	1	21.985239265	22.172320280	0.000	22050.000	
2	Waveform 1	1	22.224936816	22.376940141	0.000	22050.000	
2	Spectrogram 1	1	22.224936816	22.376940141	0.000	22050.000	
3	Waveform 1	1	22.470480648	22.604945128	0.000	22050.000	
3	Spectrogram 1	1	22.470480648	22.604945128	0.000	22050.000	
4	Waveform 1	1	22.675100508	22.821257552	0.000	22050.000	
4	Spectrogram 1	1	22.675100508	22.821257552	0.000	22050.000	
5	Waveform 1	1	22.885566650	23.020031130	0.000	22050.000	
5	Spectrogram 1	1	22.885566650	23.020031130	0.000	22050.000	
6	Waveform 1	1	23.090186511	23.259728681	0.000	22050.000	
6	Spectrogram 1	1	23.090186511	23.259728681	0.000	22050.000	
7	Waveform 1	1	23.306498934	23.481887386	0.000	22050.000	
7	Spectrogram 1	1	23.306498934	23.481887386	0.000	22050.000	
8	Waveform 1	1	32.678403085	32.897722626	0.000	22050.000	
8	Spectrogram 1	1	32.678403085	32.897722626	0.000	22050.000	
9	Waveform 1	1	32.897722626	33.157845802	0.000	22050.000	
9	Spectrogram 1	1	32.897722626	33.157845802	0.000	22050.000	
10	Waveform 1	1	33.157845802	33.438370796	0.000	22050.000	
10	Spectrogram 1	1	33.157845802	33.438370796	0.000	22050.000	
11	Waveform 1	1	33.438370796	33.708694881	0.000	22050.000	
11	Spectrogram 1	1	33.438370796	33.708694881	0.000	22050.000	
12	Waveform 1	1	33.708694881	33.979018966	0.000	22050.000	
12	Spectrogram 1	1	33.708694881	33.979018966	0.000	22050.000	
13	Waveform 1	1	33.979018966	34.218740324	0.000	22050.000	
13	Spectrogram 1	1	33.979018966	34.218740324	0.000	22050.000	
14	Waveform 1	1	41.514046171	41.840475255	0.000	22050.000	
14	Spectrogram 1	1	41.514046171	41.840475255	0.000	22050.000	
15	Waveform 1	1	140.370528072	140.615349884	0.000	22050.000	
15	Spectrogram 1	1	140.370528072	140.615349884	0.000	22050.000	
16	Waveform 1	1	140.758162609	140.972381695	0.000	22050.000	
16	Spectrogram 1	1	140.758162609	140.972381695	0.000	22050.000	
17	Waveform 1	1	141.053988966	141.263107598	0.000	22050.000	
17	Spectrogram 1	1	141.053988966	141.263107598	0.000	22050.000	
18	Waveform 1	1	141.303911233	141.528331228	0.000	22050.000	
18	Spectrogram 1	1	141.303911233	141.528331228	0.000	22050.000	
19	Waveform 1	1	197.481251922	197.715872826	0.000	22050.000	
19	Spectrogram 1	1	197.481251922	197.715872826	0.000	22050.000	
20	Waveform 1	1	198.839366479	199.079087837	0.000	22050.000	
20	Spectrogram 1	1	198.839366479	199.079087837	0.000	22050.000	
21	Waveform 1	1	203.411647394	203.712574205	0.000	22050.000	
21	Spectrogram 1	1	203.411647394	203.712574205	0.000	22050.000	
22	Waveform 1	1	210.951946342	211.107261247	0.000	22050.000	
22	Spectrogram 1	1	210.951946342	211.107261247	0.000	22050.000	
23	Waveform 1	1	211.274710128	211.388769511	0.000	22050.000	
23	Spectrogram 1	1	211.274710128	211.388769511	0.000	22050.000	
24	Waveform 1	1	211.413037465	211.502828894	0.000	22050.000	
24	Spectrogram 1	1	211.413037465	211.502828894	0.000	22050.000	
25	Waveform 1	1	211.536804030	211.694545730	0.000	22050.000	
25	Spectrogram 1	1	211.536804030	211.694545730	0.000	22050.000	
26	Waveform 1	1	211.893542951	212.111954535	0.000	22050.000	
26	Spectrogram 1	1	211.893542951	212.111954535	0.000	22050.000	
27	Waveform 1	1	212.429864731	212.514802569	0.000	22050.000	
27	Spectrogram 1	1	212.429864731	212.514802569	0.000	22050.000	
28	Waveform 1	1	212.609447589	212.835139560	0.000	22050.000	
28	Spectrogram 1	1	212.609447589	212.835139560	0.000	22050.000	
29	Waveform 1	1	213.121501415	213.225853616	0.000	22050.000	
29	Spectrogram 1	1	213.121501415	213.225853616	0.000	22050.000	
30	Waveform 1	1	213.342339795	213.543763812	0.000	22050.000	
30	Spectrogram 1	1	213.342339795	213.543763812	0.000	22050.000	
32	Waveform 1	1	254.978089799	255.274158836	0.000	22050.000	
32	Spectrogram 1	1	254.978089799	255.274158836	0.000	22050.000	
33	Waveform 1	1	257.697364045	257.925482811	0.000	22050.000	
33	Spectrogram 1	1	257.697364045	257.925482811	0.000	22050.000	
34	Waveform 1	1	257.925482811	258.206991075	0.000	22050.000	
34	Spectrogram 1	1	257.925482811	258.206991075	0.000	22050.000	
35	Waveform 1	1	261.134952160	261.440728378	0.000	22050.000	
35	Spectrogram 1	1	261.134952160	261.440728378	0.000	22050.000	
36	Waveform 1	1	262.633852453	262.755192222	0.000	22050.000	
36	Spectrogram 1	1	262.633852453	262.755192222	0.000	22050.000	
37	Waveform 1	1	262.891092763	263.036700486	0.000	22050.000	
37	Spectrogram 1	1	262.891092763	263.036700486	0.000	22050.000	
38	Waveform 1	1	263.133772302	263.274526434	0.000	22050.000	
38	Spectrogram 1	1	263.133772302	263.274526434	0.000	22050.000	
39	Waveform 1	1	263.361891068	263.492938018	0.000	22050.000	
39	Spectrogram 1	1	263.361891068	263.492938018	0.000	22050.000	
40	Waveform 1	1	263.560888289	263.706496012	0.000	22050.000	
40	Spectrogram 1	1	263.560888289	263.706496012	0.000	22050.000	
41	Waveform 1	1	263.818128600	264.017125821	0.000	22050.000	
41	Spectrogram 1	1	263.818128600	264.017125821	0.000	22050.000	
42	Waveform 1	1	264.089929683	264.342316403	0.000	22050.000	
42	Spectrogram 1	1	264.089929683	264.342316403	0.000	22050.000	
43	Waveform 1	1	264.536460033	264.686921347	0.000	22050.000	
43	Spectrogram 1	1	264.536460033	264.686921347	0.000	22050.000	
