Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	121.369604906	121.505969493	0.000	22050.000	
1	Spectrogram 1	1	121.369604906	121.505969493	0.000	22050.000	
2	Waveform 1	1	121.708530480	121.864753987	0.000	22050.000	
2	Spectrogram 1	1	121.708530480	121.864753987	0.000	22050.000	
3	Waveform 1	1	122.234129905	122.382409843	0.000	22050.000	
3	Spectrogram 1	1	122.234129905	122.382409843	0.000	22050.000	
4	Waveform 1	1	122.629796471	122.783372121	0.000	22050.000	
4	Spectrogram 1	1	122.629796471	122.783372121	0.000	22050.000	
5	Waveform 1	1	123.060073078	123.205705160	0.000	22050.000	
5	Spectrogram 1	1	123.060073078	123.205705160	0.000	22050.000	
6	Waveform 1	1	123.466428017	123.627947235	0.000	22050.000	
6	Spectrogram 1	1	123.466428017	123.627947235	0.000	22050.000	
7	Waveform 1	1	123.829184295	124.025125642	0.000	22050.000	
7	Spectrogram 1	1	123.829184295	124.025125642	0.000	22050.000	
8	Waveform 1	1	124.207827709	124.353459791	0.000	22050.000	
8	Spectrogram 1	1	124.207827709	124.353459791	0.000	22050.000	
9	Waveform 1	1	124.614696701	124.766948423	0.000	22050.000	
9	Spectrogram 1	1	124.614696701	124.766948423	0.000	22050.000	
10	Waveform 1	1	124.992016187	125.174718254	0.000	22050.000	
10	Spectrogram 1	1	124.992016187	125.174718254	0.000	22050.000	
