Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	764.639073798	764.964342664	0.000	22050.000	
1	Spectrogram 1	1	764.639073798	764.964342664	0.000	22050.000	
2	Waveform 1	1	772.457753959	772.777214453	0.000	22050.000	
2	Spectrogram 1	1	772.457753959	772.777214453	0.000	22050.000	
3	Waveform 1	1	777.240672079	777.554324200	0.000	22050.000	
3	Spectrogram 1	1	777.240672079	777.554324200	0.000	22050.000	
4	Waveform 1	1	779.829347746	780.113958004	0.000	22050.000	
4	Spectrogram 1	1	779.829347746	780.113958004	0.000	22050.000	
5	Waveform 1	1	782.157036529	782.493922141	0.000	22050.000	
5	Spectrogram 1	1	782.157036529	782.493922141	0.000	22050.000	
6	Waveform 1	1	791.854177993	792.109746388	0.000	22050.000	
6	Spectrogram 1	1	791.854177993	792.109746388	0.000	22050.000	
7	Waveform 1	1	798.685955210	798.987990586	0.000	22050.000	
7	Spectrogram 1	1	798.685955210	798.987990586	0.000	22050.000	
8	Waveform 1	1	802.337249087	802.645092835	0.000	22050.000	
8	Spectrogram 1	1	802.337249087	802.645092835	0.000	22050.000	
9	Waveform 1	1	814.888753465	815.225639077	0.000	22050.000	
9	Spectrogram 1	1	814.888753465	815.225639077	0.000	22050.000	
10	Waveform 1	1	853.569477152	853.801812056	0.000	22050.000	
10	Spectrogram 1	1	853.569477152	853.801812056	0.000	22050.000	
