Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	72.631496693	72.882916325	0.000	22050.000	
1	Spectrogram 1	1	72.631496693	72.882916325	0.000	22050.000	
2	Waveform 1	1	247.342625474	247.634272246	0.000	22050.000	
2	Spectrogram 1	1	247.342625474	247.634272246	0.000	22050.000	
3	Waveform 1	1	264.547390966	264.849094523	0.000	22050.000	
3	Spectrogram 1	1	264.547390966	264.849094523	0.000	22050.000	
4	Waveform 1	1	269.539263211	269.760512486	0.000	22050.000	
4	Spectrogram 1	1	269.539263211	269.760512486	0.000	22050.000	
5	Waveform 1	1	274.020905668	274.222222874	0.000	22050.000	
5	Spectrogram 1	1	274.020905668	274.222222874	0.000	22050.000	
6	Waveform 1	1	275.851356086	276.087438914	0.000	22050.000	
6	Spectrogram 1	1	275.851356086	276.087438914	0.000	22050.000	
7	Waveform 1	1	295.909688391	296.220153479	0.000	22050.000	
7	Spectrogram 1	1	295.909688391	296.220153479	0.000	22050.000	
8	Waveform 1	1	328.381711365	328.692176454	0.000	22050.000	
8	Spectrogram 1	1	328.381711365	328.692176454	0.000	22050.000	
9	Waveform 1	1	331.167439320	331.419692205	0.000	22050.000	
9	Spectrogram 1	1	331.167439320	331.419692205	0.000	22050.000	
10	Waveform 1	1	331.613732885	331.872453792	0.000	22050.000	
10	Spectrogram 1	1	331.613732885	331.872453792	0.000	22050.000	
11	Waveform 1	1	332.163514812	332.409299674	0.000	22050.000	
11	Spectrogram 1	1	332.163514812	332.409299674	0.000	22050.000	
