Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	17.189736803	17.511150317	0.000	22050.000	
1	Spectrogram 1	1	17.189736803	17.511150317	0.000	22050.000	
2	Waveform 1	1	57.136182641	57.435429706	0.000	22050.000	
2	Spectrogram 1	1	57.136182641	57.435429706	0.000	22050.000	
3	Waveform 1	1	73.303499286	73.591663126	0.000	22050.000	
3	Spectrogram 1	1	73.303499286	73.591663126	0.000	22050.000	
4	Waveform 1	1	82.488131749	82.848336549	0.000	22050.000	
4	Spectrogram 1	1	82.488131749	82.848336549	0.000	22050.000	
5	Waveform 1	1	94.454188291	94.731268906	0.000	22050.000	
5	Spectrogram 1	1	94.454188291	94.731268906	0.000	22050.000	
6	Waveform 1	1	102.851679333	103.178634459	0.000	22050.000	
6	Spectrogram 1	1	102.851679333	103.178634459	0.000	22050.000	
7	Waveform 1	1	108.279418694	108.539874473	0.000	22050.000	
7	Spectrogram 1	1	108.279418694	108.539874473	0.000	22050.000	
8	Waveform 1	1	117.844863927	118.110861318	0.000	22050.000	
8	Spectrogram 1	1	117.844863927	118.110861318	0.000	22050.000	
9	Waveform 1	1	118.221693564	118.454441281	0.000	22050.000	
9	Spectrogram 1	1	118.221693564	118.454441281	0.000	22050.000	
10	Waveform 1	1	134.857699077	135.179112591	0.000	22050.000	
10	Spectrogram 1	1	134.857699077	135.179112591	0.000	22050.000	
11	Waveform 1	1	135.240070326	135.511609329	0.000	22050.000	
11	Spectrogram 1	1	135.240070326	135.511609329	0.000	22050.000	
12	Waveform 1	1	135.594733514	135.838564456	0.000	22050.000	
12	Spectrogram 1	1	135.594733514	135.838564456	0.000	22050.000	
13	Waveform 1	1	135.949396702	136.209852480	0.000	22050.000	
13	Spectrogram 1	1	135.949396702	136.209852480	0.000	22050.000	
14	Waveform 1	1	281.193660459	281.664697505	0.000	22050.000	
14	Spectrogram 1	1	281.193660459	281.664697505	0.000	22050.000	
15	Waveform 1	1	310.310101303	310.609348368	0.000	22050.000	
15	Spectrogram 1	1	310.310101303	310.609348368	0.000	22050.000	
16	Waveform 1	1	318.015104985	318.275560764	0.000	22050.000	
16	Spectrogram 1	1	318.015104985	318.275560764	0.000	22050.000	
17	Waveform 1	1	366.361990577	366.633529580	0.000	22050.000	
17	Spectrogram 1	1	366.361990577	366.633529580	0.000	22050.000	
18	Waveform 1	1	376.439944729	376.705942120	0.000	22050.000	
18	Spectrogram 1	1	376.439944729	376.705942120	0.000	22050.000	
19	Waveform 1	1	401.065842649	401.315215203	0.000	22050.000	
19	Spectrogram 1	1	401.065842649	401.315215203	0.000	22050.000	
20	Waveform 1	1	407.398569235	407.625775340	0.000	22050.000	
20	Spectrogram 1	1	407.398569235	407.625775340	0.000	22050.000	
21	Waveform 1	1	413.559317426	413.819773205	0.000	22050.000	
21	Spectrogram 1	1	413.559317426	413.819773205	0.000	22050.000	
22	Waveform 1	1	419.510914683	419.804620135	0.000	22050.000	
22	Spectrogram 1	1	419.510914683	419.804620135	0.000	22050.000	
23	Waveform 1	1	425.532745738	425.759951843	0.000	22050.000	
23	Spectrogram 1	1	425.532745738	425.759951843	0.000	22050.000	
24	Waveform 1	1	451.353840284	451.625379287	0.000	22050.000	
24	Spectrogram 1	1	451.353840284	451.625379287	0.000	22050.000	
25	Waveform 1	1	461.479112160	461.772817612	0.000	22050.000	
25	Spectrogram 1	1	461.479112160	461.772817612	0.000	22050.000	
26	Waveform 1	1	590.062652701	590.339733316	0.000	22050.000	
26	Spectrogram 1	1	590.062652701	590.339733316	0.000	22050.000	
27	Waveform 1	1	590.472732012	590.711021341	0.000	22050.000	
27	Spectrogram 1	1	590.472732012	590.711021341	0.000	22050.000	
28	Waveform 1	1	590.882811323	591.104475815	0.000	22050.000	
28	Spectrogram 1	1	590.882811323	591.104475815	0.000	22050.000	
29	Waveform 1	1	591.226391286	591.470222227	0.000	22050.000	
29	Spectrogram 1	1	591.226391286	591.470222227	0.000	22050.000	
30	Waveform 1	1	591.581054473	591.791635741	0.000	22050.000	
30	Spectrogram 1	1	591.581054473	591.791635741	0.000	22050.000	
31	Waveform 1	1	652.021487506	652.265318447	0.000	22050.000	
31	Spectrogram 1	1	652.021487506	652.265318447	0.000	22050.000	
32	Waveform 1	1	795.619917417	795.896998032	0.000	22050.000	
32	Spectrogram 1	1	795.619917417	795.896998032	0.000	22050.000	
33	Waveform 1	1	837.157378382	837.417834161	0.000	22050.000	
33	Spectrogram 1	1	837.157378382	837.417834161	0.000	22050.000	
34	Waveform 1	1	837.705998001	837.922120881	0.000	22050.000	
34	Spectrogram 1	1	837.705998001	837.922120881	0.000	22050.000	
35	Waveform 1	1	842.876968853	843.148507856	0.000	22050.000	
35	Spectrogram 1	1	842.876968853	843.148507856	0.000	22050.000	
36	Waveform 1	1	899.141649218	899.474145957	0.000	22050.000	
36	Spectrogram 1	1	899.141649218	899.474145957	0.000	22050.000	
37	Waveform 1	1	908.845397902	909.116936905	0.000	22050.000	
37	Spectrogram 1	1	908.845397902	909.116936905	0.000	22050.000	
38	Waveform 1	1	923.510860312	923.715899967	0.000	22050.000	
38	Spectrogram 1	1	923.510860312	923.715899967	0.000	22050.000	
39	Waveform 1	1	936.314999371	936.586538374	0.000	22050.000	
39	Spectrogram 1	1	936.314999371	936.586538374	0.000	22050.000	
