Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	309.345699452	309.653963112	0.000	22050.000	190
1	Spectrogram 1	1	309.345699452	309.653963112	0.000	22050.000	190
2	Waveform 1	1	319.245927112	319.492538041	0.000	22050.000	190
2	Spectrogram 1	1	319.245927112	319.492538041	0.000	22050.000	190
3	Waveform 1	1	324.603964806	324.825914641	0.000	22050.000	190
3	Spectrogram 1	1	324.603964806	324.825914641	0.000	22050.000	190
4	Waveform 1	1	341.731594284	341.953544119	0.000	22050.000	190
4	Spectrogram 1	1	341.731594284	341.953544119	0.000	22050.000	190
5	Waveform 1	1	345.714360775	345.967136977	0.000	22050.000	190
5	Spectrogram 1	1	345.714360775	345.967136977	0.000	22050.000	190
6	Waveform 1	1	349.324997407	349.583938882	0.000	22050.000	191
6	Spectrogram 1	1	349.324997407	349.583938882	0.000	22050.000	191
7	Waveform 1	1	375.387562545	375.578686014	0.000	22050.000	192
7	Spectrogram 1	1	375.387562545	375.578686014	0.000	22050.000	192
8	Waveform 1	1	395.472697605	395.737804353	0.000	22050.000	190
8	Spectrogram 1	1	395.472697605	395.737804353	0.000	22050.000	190
9	Waveform 1	1	411.810015745	412.001139215	0.000	22050.000	193
9	Spectrogram 1	1	411.810015745	412.001139215	0.000	22050.000	193
10	Waveform 1	1	472.340504433	472.562454268	0.000	22050.000	194
10	Spectrogram 1	1	472.340504433	472.562454268	0.000	22050.000	194
11	Waveform 1	1	480.569081523	480.797196632	0.000	22050.000	195
11	Spectrogram 1	1	480.569081523	480.797196632	0.000	22050.000	195
12	Waveform 1	1	486.326326461	486.529780477	0.000	22050.000	195
12	Spectrogram 1	1	486.326326461	486.529780477	0.000	22050.000	195
13	Waveform 1	1	495.978355179	496.163313375	0.000	22050.000	195
13	Spectrogram 1	1	495.978355179	496.163313375	0.000	22050.000	195
