Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	140.633439675	140.895458220	0.000	22050.000	
1	Spectrogram 1	1	140.633439675	140.895458220	0.000	22050.000	
2	Waveform 1	1	154.207474736	154.450084499	0.000	22050.000	
2	Spectrogram 1	1	154.207474736	154.450084499	0.000	22050.000	
3	Waveform 1	1	319.603071064	319.816567656	0.000	22050.000	
3	Spectrogram 1	1	319.603071064	319.816567656	0.000	22050.000	
4	Waveform 1	1	330.724900392	330.952953569	0.000	22050.000	
4	Spectrogram 1	1	330.724900392	330.952953569	0.000	22050.000	
5	Waveform 1	1	334.671975205	334.904880578	0.000	22050.000	
5	Spectrogram 1	1	334.671975205	334.904880578	0.000	22050.000	
6	Waveform 1	1	336.745808599	336.978713972	0.000	22050.000	
6	Spectrogram 1	1	336.745808599	336.978713972	0.000	22050.000	
