Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	129.993849487	130.181378137	0.000	22050.000	
1	Spectrogram 1	1	129.993849487	130.181378137	0.000	22050.000	
2	Waveform 1	1	154.409666514	154.712758583	0.000	22050.000	
2	Spectrogram 1	1	154.409666514	154.712758583	0.000	22050.000	
3	Waveform 1	1	159.261130490	159.477083589	0.000	22050.000	
3	Spectrogram 1	1	159.261130490	159.477083589	0.000	22050.000	
4	Waveform 1	1	190.363411332	190.605884987	0.000	22050.000	
4	Spectrogram 1	1	190.363411332	190.605884987	0.000	22050.000	
5	Waveform 1	1	196.185440513	196.477166630	0.000	22050.000	
5	Spectrogram 1	1	196.185440513	196.477166630	0.000	22050.000	
6	Waveform 1	1	199.340504190	199.613287052	0.000	22050.000	
6	Spectrogram 1	1	199.340504190	199.613287052	0.000	22050.000	
7	Waveform 1	1	201.699397530	201.926716581	0.000	22050.000	
7	Spectrogram 1	1	201.699397530	201.926716581	0.000	22050.000	
8	Waveform 1	1	205.127716649	205.366401654	0.000	22050.000	
8	Spectrogram 1	1	205.127716649	205.366401654	0.000	22050.000	
9	Waveform 1	1	211.516711200	211.759184855	0.000	22050.000	
9	Spectrogram 1	1	211.516711200	211.759184855	0.000	22050.000	
10	Waveform 1	1	215.256716327	215.453726171	0.000	22050.000	
10	Spectrogram 1	1	215.256716327	215.453726171	0.000	22050.000	
11	Waveform 1	1	222.871232095	223.090973845	0.000	22050.000	
11	Spectrogram 1	1	222.871232095	223.090973845	0.000	22050.000	
12	Waveform 1	1	278.573139165	278.728473851	0.000	22050.000	
12	Spectrogram 1	1	278.573139165	278.728473851	0.000	22050.000	
