Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	353.996803559	354.264200954	0.000	22050.000	705
1	Spectrogram 1	1	353.996803559	354.264200954	0.000	22050.000	705
2	Waveform 1	1	392.652905569	392.873115188	0.000	22050.000	705
2	Spectrogram 1	1	392.652905569	392.873115188	0.000	22050.000	705
3	Waveform 1	1	438.522769482	438.847840825	0.000	22050.000	705
3	Spectrogram 1	1	438.522769482	438.847840825	0.000	22050.000	705
4	Waveform 1	1	442.659564473	442.963663471	0.000	22050.000	705
4	Spectrogram 1	1	442.659564473	442.963663471	0.000	22050.000	705
5	Waveform 1	1	446.397250833	446.706592917	0.000	22050.000	705
5	Spectrogram 1	1	446.397250833	446.706592917	0.000	22050.000	705
6	Waveform 1	1	484.332839749	484.521590852	0.000	22050.000	706
6	Spectrogram 1	1	484.332839749	484.521590852	0.000	22050.000	706
7	Waveform 1	1	689.436694468	689.693605691	0.000	22050.000	707
7	Spectrogram 1	1	689.436694468	689.693605691	0.000	22050.000	707
8	Waveform 1	1	748.602606112	748.906705110	0.000	22050.000	708
8	Spectrogram 1	1	748.602606112	748.906705110	0.000	22050.000	708
9	Waveform 1	1	779.410152894	779.682793375	0.000	22050.000	709
9	Spectrogram 1	1	779.410152894	779.682793375	0.000	22050.000	709
10	Waveform 1	1	786.508296125	786.833367468	0.000	22050.000	710
10	Spectrogram 1	1	786.508296125	786.833367468	0.000	22050.000	710
