Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	28.424441322	28.780646763	0.000	22050.000	98
1	Spectrogram 1	1	28.424441322	28.780646763	0.000	22050.000	98
2	Waveform 1	1	37.923549629	38.242539576	0.000	22050.000	98
2	Spectrogram 1	1	37.923549629	38.242539576	0.000	22050.000	98
3	Waveform 1	1	39.953727541	40.060057523	0.000	22050.000	98
3	Spectrogram 1	1	39.953727541	40.060057523	0.000	22050.000	98
4	Waveform 1	1	40.192970001	40.331198978	0.000	22050.000	98
4	Spectrogram 1	1	40.192970001	40.331198978	0.000	22050.000	98
5	Waveform 1	1	78.318432560	78.738435990	0.000	22050.000	98
5	Spectrogram 1	1	78.318432560	78.738435990	0.000	22050.000	98
6	Waveform 1	1	105.107620821	105.299014790	0.000	22050.000	98
6	Spectrogram 1	1	105.107620821	105.299014790	0.000	22050.000	98
7	Waveform 1	1	105.389395275	105.564839746	0.000	22050.000	98
7	Spectrogram 1	1	105.389395275	105.564839746	0.000	22050.000	98
8	Waveform 1	1	224.155212191	224.410404149	0.000	22050.000	99
8	Spectrogram 1	1	224.155212191	224.410404149	0.000	22050.000	99
9	Waveform 1	1	238.172658873	238.449116827	0.000	22050.000	99
9	Spectrogram 1	1	238.172658873	238.449116827	0.000	22050.000	99
10	Waveform 1	1	254.046064671	254.269357634	0.000	22050.000	99
10	Spectrogram 1	1	254.046064671	254.269357634	0.000	22050.000	99
