Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	3.107883517	3.305556207	0.000	22050.000	
1	Spectrogram 1	1	3.107883517	3.305556207	0.000	22050.000	
2	Waveform 1	1	43.622016552	43.914740530	0.000	22050.000	
2	Spectrogram 1	1	43.622016552	43.914740530	0.000	22050.000	
3	Waveform 1	1	55.650047174	55.901789795	0.000	22050.000	
3	Spectrogram 1	1	55.650047174	55.901789795	0.000	22050.000	
4	Waveform 1	1	64.886086287	65.137828909	0.000	22050.000	
4	Spectrogram 1	1	64.886086287	65.137828909	0.000	22050.000	
5	Waveform 1	1	73.576004487	73.862873985	0.000	22050.000	
5	Spectrogram 1	1	73.576004487	73.862873985	0.000	22050.000	
6	Waveform 1	1	132.376710033	132.716164188	0.000	22050.000	
6	Spectrogram 1	1	132.376710033	132.716164188	0.000	22050.000	
7	Waveform 1	1	161.967850088	162.206063531	0.000	22050.000	
7	Spectrogram 1	1	161.967850088	162.206063531	0.000	22050.000	
