Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	45.537639699	45.813792147	0.000	22050.000	
1	Spectrogram 1	1	45.537639699	45.813792147	0.000	22050.000	
2	Waveform 1	1	49.589754181	49.832092043	0.000	22050.000	
2	Spectrogram 1	1	49.589754181	49.832092043	0.000	22050.000	
3	Waveform 1	1	82.946754974	83.228543186	0.000	22050.000	
3	Spectrogram 1	1	82.946754974	83.228543186	0.000	22050.000	
4	Waveform 1	1	95.073489129	95.214383235	0.000	22050.000	
4	Spectrogram 1	1	95.073489129	95.214383235	0.000	22050.000	
5	Waveform 1	1	106.314303397	106.708806893	0.000	22050.000	
5	Spectrogram 1	1	106.314303397	106.708806893	0.000	22050.000	
6	Waveform 1	1	106.815886414	107.187846853	0.000	22050.000	
6	Spectrogram 1	1	106.815886414	107.187846853	0.000	22050.000	
7	Waveform 1	1	107.278019080	107.728880219	0.000	22050.000	
7	Spectrogram 1	1	107.278019080	107.728880219	0.000	22050.000	
8	Waveform 1	1	108.129019479	108.422079219	0.000	22050.000	
8	Spectrogram 1	1	108.129019479	108.422079219	0.000	22050.000	
9	Waveform 1	1	108.771496602	109.256172325	0.000	22050.000	
9	Spectrogram 1	1	108.771496602	109.256172325	0.000	22050.000	
10	Waveform 1	1	113.272402752	113.520376378	0.000	22050.000	
10	Spectrogram 1	1	113.272402752	113.520376378	0.000	22050.000	
11	Waveform 1	1	137.677221818	137.947738501	0.000	22050.000	
11	Spectrogram 1	1	137.677221818	137.947738501	0.000	22050.000	
12	Waveform 1	1	137.998460379	138.144990249	0.000	22050.000	
12	Spectrogram 1	1	137.998460379	138.144990249	0.000	22050.000	
13	Waveform 1	1	157.606046247	158.239675097	0.000	22050.000	
13	Spectrogram 1	1	157.606046247	158.239675097	0.000	22050.000	
14	Waveform 1	1	158.327347013	158.693975027	0.000	22050.000	
14	Spectrogram 1	1	158.327347013	158.693975027	0.000	22050.000	
15	Waveform 1	1	330.352185241	330.656516510	0.000	22050.000	
15	Spectrogram 1	1	330.352185241	330.656516510	0.000	22050.000	
16	Waveform 1	1	376.060265563	376.387139888	0.000	22050.000	
16	Spectrogram 1	1	376.060265563	376.387139888	0.000	22050.000	
17	Waveform 1	1	392.342437543	392.618589991	0.000	22050.000	
17	Spectrogram 1	1	392.342437543	392.618589991	0.000	22050.000	
18	Waveform 1	1	396.521648817	396.820344321	0.000	22050.000	
18	Spectrogram 1	1	396.521648817	396.820344321	0.000	22050.000	
19	Waveform 1	1	398.527980883	398.809769095	0.000	22050.000	
19	Spectrogram 1	1	398.527980883	398.809769095	0.000	22050.000	
20	Waveform 1	1	399.818570892	400.162352510	0.000	22050.000	
20	Spectrogram 1	1	399.818570892	400.162352510	0.000	22050.000	
21	Waveform 1	1	401.644558503	401.971432828	0.000	22050.000	
21	Spectrogram 1	1	401.644558503	401.971432828	0.000	22050.000	
22	Waveform 1	1	403.150394397	403.308195796	0.000	22050.000	
22	Spectrogram 1	1	403.150394397	403.308195796	0.000	22050.000	
23	Waveform 1	1	403.646341650	403.809778812	0.000	22050.000	
23	Spectrogram 1	1	403.646341650	403.809778812	0.000	22050.000	
24	Waveform 1	1	419.848449503	420.051688945	0.000	22050.000	
24	Spectrogram 1	1	419.848449503	420.051688945	0.000	22050.000	
25	Waveform 1	1	421.231274728	421.374737864	0.000	22050.000	
25	Spectrogram 1	1	421.231274728	421.374737864	0.000	22050.000	
26	Waveform 1	1	422.371009640	422.634025389	0.000	22050.000	
26	Spectrogram 1	1	422.371009640	422.634025389	0.000	22050.000	
27	Waveform 1	1	423.606437453	423.837572505	0.000	22050.000	
27	Spectrogram 1	1	423.606437453	423.837572505	0.000	22050.000	
28	Waveform 1	1	456.734548177	456.829484132	0.000	22050.000	
28	Spectrogram 1	1	456.734548177	456.829484132	0.000	22050.000	
29	Waveform 1	1	456.913344226	457.028849638	0.000	22050.000	
29	Spectrogram 1	1	456.913344226	457.028849638	0.000	22050.000	
30	Waveform 1	1	457.172835837	457.297834845	0.000	22050.000	
30	Spectrogram 1	1	457.172835837	457.297834845	0.000	22050.000	
31	Waveform 1	1	457.421251587	457.525681138	0.000	22050.000	
31	Spectrogram 1	1	457.421251587	457.525681138	0.000	22050.000	
32	Waveform 1	1	457.628528423	457.726628910	0.000	22050.000	
32	Spectrogram 1	1	457.628528423	457.726628910	0.000	22050.000	
33	Waveform 1	1	482.636329673	482.879998625	0.000	22050.000	
33	Spectrogram 1	1	482.636329673	482.879998625	0.000	22050.000	
34	Waveform 1	1	526.188925965	526.388291471	0.000	22050.000	
34	Spectrogram 1	1	526.188925965	526.388291471	0.000	22050.000	
35	Waveform 1	1	546.454524311	546.733003113	0.000	22050.000	
35	Spectrogram 1	1	546.454524311	546.733003113	0.000	22050.000	
36	Waveform 1	1	553.008393714	553.109658733	0.000	22050.000	
36	Spectrogram 1	1	553.008393714	553.109658733	0.000	22050.000	
37	Waveform 1	1	553.419782854	553.549528659	0.000	22050.000	
37	Spectrogram 1	1	553.419782854	553.549528659	0.000	22050.000	
38	Waveform 1	1	553.960917799	554.277370983	0.000	22050.000	
38	Spectrogram 1	1	553.960917799	554.277370983	0.000	22050.000	
39	Waveform 1	1	561.458129022	561.698633442	0.000	22050.000	
39	Spectrogram 1	1	561.458129022	561.698633442	0.000	22050.000	
40	Waveform 1	1	561.803062993	562.008757562	0.000	22050.000	
40	Spectrogram 1	1	561.803062993	562.008757562	0.000	22050.000	
41	Waveform 1	1	567.939425108	568.148284210	0.000	22050.000	
41	Spectrogram 1	1	567.939425108	568.148284210	0.000	22050.000	
42	Waveform 1	1	593.009832845	593.272488988	0.000	22050.000	
42	Spectrogram 1	1	593.009832845	593.272488988	0.000	22050.000	
43	Waveform 1	1	599.369937798	599.619935814	0.000	22050.000	
43	Spectrogram 1	1	599.369937798	599.619935814	0.000	22050.000	
44	Waveform 1	1	601.789598671	602.074406537	0.000	22050.000	
44	Spectrogram 1	1	601.789598671	602.074406537	0.000	22050.000	
