Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	155.844010222	156.314392941	0.000	22050.000	43
1	Spectrogram 1	1	155.844010222	156.314392941	0.000	22050.000	43
2	Waveform 1	1	156.493019291	156.999127280	0.000	22050.000	43
2	Spectrogram 1	1	156.493019291	156.999127280	0.000	22050.000	43
3	Waveform 1	1	157.142028360	157.582640021	0.000	22050.000	43
3	Spectrogram 1	1	157.142028360	157.582640021	0.000	22050.000	43
4	Waveform 1	1	494.379127953	494.557754302	0.000	22050.000	44
4	Spectrogram 1	1	494.379127953	494.557754302	0.000	22050.000	44
5	Waveform 1	1	494.587525360	494.760197498	0.000	22050.000	44
5	Spectrogram 1	1	494.587525360	494.760197498	0.000	22050.000	44
6	Waveform 1	1	494.760197498	494.932869636	0.000	22050.000	44
6	Spectrogram 1	1	494.760197498	494.932869636	0.000	22050.000	44
7	Waveform 1	1	494.950732271	495.093633350	0.000	22050.000	44
7	Spectrogram 1	1	494.950732271	495.093633350	0.000	22050.000	45
8	Waveform 1	1	495.093633350	495.278213911	0.000	22050.000	45
8	Spectrogram 1	1	495.093633350	495.278213911	0.000	22050.000	45
9	Waveform 1	1	495.278213911	495.433023414	0.000	22050.000	45
9	Spectrogram 1	1	495.278213911	495.433023414	0.000	22050.000	45
10	Waveform 1	1	495.433023414	495.665237668	0.000	22050.000	45
10	Spectrogram 1	1	495.433023414	495.665237668	0.000	22050.000	45
11	Waveform 1	1	495.665237668	495.855772440	0.000	22050.000	45
11	Spectrogram 1	1	495.665237668	495.855772440	0.000	22050.000	45
13	Waveform 1	1	705.234205971	705.418786532	0.000	22050.000	44
13	Spectrogram 1	1	705.234205971	705.418786532	0.000	22050.000	44
14	Waveform 1	1	705.418786532	705.662909209	0.000	22050.000	44
14	Spectrogram 1	1	705.418786532	705.662909209	0.000	22050.000	44
15	Waveform 1	1	705.079396468	705.240160182	0.000	22050.000	44
15	Spectrogram 1	1	705.079396468	705.240160182	0.000	22050.000	44
