Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	4.023265919	4.304245949	0.000	22050.000	
1	Spectrogram 1	1	4.023265919	4.304245949	0.000	22050.000	
2	Waveform 1	1	15.449989093	15.700427816	0.000	22050.000	
2	Spectrogram 1	1	15.449989093	15.700427816	0.000	22050.000	
3	Waveform 1	1	15.822593047	16.085248293	0.000	22050.000	
3	Spectrogram 1	1	15.822593047	16.085248293	0.000	22050.000	
4	Waveform 1	1	16.176872216	16.470068769	0.000	22050.000	
4	Spectrogram 1	1	16.176872216	16.470068769	0.000	22050.000	
5	Waveform 1	1	16.592234000	16.903755338	0.000	22050.000	
5	Spectrogram 1	1	16.592234000	16.903755338	0.000	22050.000	
6	Waveform 1	1	87.208433569	87.477197076	0.000	22050.000	
6	Spectrogram 1	1	87.208433569	87.477197076	0.000	22050.000	
