Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	19.278286724	19.651174258	0.000	22050.000	
1	Spectrogram 1	1	19.278286724	19.651174258	0.000	22050.000	
2	Waveform 1	1	19.687937818	19.997802107	0.000	22050.000	
2	Spectrogram 1	1	19.687937818	19.997802107	0.000	22050.000	
3	Waveform 1	1	20.155360220	20.360185766	0.000	22050.000	
3	Spectrogram 1	1	20.155360220	20.360185766	0.000	22050.000	
4	Waveform 1	1	35.566120899	35.886489062	0.000	22050.000	
4	Spectrogram 1	1	35.566120899	35.886489062	0.000	22050.000	
5	Waveform 1	1	36.821333866	37.204725274	0.000	22050.000	
5	Spectrogram 1	1	36.821333866	37.204725274	0.000	22050.000	
6	Waveform 1	1	50.623896313	50.965272224	0.000	22050.000	
6	Spectrogram 1	1	50.623896313	50.965272224	0.000	22050.000	
