Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	45.475391883	45.696903110	0.000	22050.000	
1	Spectrogram 1	1	45.475391883	45.696903110	0.000	22050.000	
2	Waveform 1	1	50.843209912	51.000729007	0.000	22050.000	
2	Spectrogram 1	1	50.843209912	51.000729007	0.000	22050.000	
3	Waveform 1	1	55.905802253	56.063321348	0.000	22050.000	
3	Spectrogram 1	1	55.905802253	56.063321348	0.000	22050.000	
4	Waveform 1	1	124.062292456	124.342873344	0.000	22050.000	
4	Spectrogram 1	1	124.062292456	124.342873344	0.000	22050.000	
5	Waveform 1	1	156.467202546	156.545962094	0.000	22050.000	
5	Spectrogram 1	1	156.467202546	156.545962094	0.000	22050.000	
6	Waveform 1	1	156.698558717	156.806853094	0.000	22050.000	
6	Spectrogram 1	1	156.698558717	156.806853094	0.000	22050.000	
