Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	163.718418366	164.166478436	0.000	22050.000	
1	Spectrogram 1	1	163.718418366	164.166478436	0.000	22050.000	
2	Waveform 1	1	183.219276770	183.627126320	0.000	22050.000	
2	Spectrogram 1	1	183.219276770	183.627126320	0.000	22050.000	
3	Waveform 1	1	199.591952894	199.793005489	0.000	22050.000	
3	Spectrogram 1	1	199.591952894	199.793005489	0.000	22050.000	
4	Waveform 1	1	343.467657187	343.766363901	0.000	22050.000	
4	Spectrogram 1	1	343.467657187	343.766363901	0.000	22050.000	
5	Waveform 1	1	386.257513921	386.579198074	0.000	22050.000	
5	Spectrogram 1	1	386.257513921	386.579198074	0.000	22050.000	
6	Waveform 1	1	392.069935042	392.495017673	0.000	22050.000	
6	Spectrogram 1	1	392.069935042	392.495017673	0.000	22050.000	
