Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	113.660295871	114.057117625	0.000	22050.000	
1	Spectrogram 1	1	113.660295871	114.057117625	0.000	22050.000	
2	Waveform 1	1	128.136894991	128.395691786	0.000	22050.000	
2	Spectrogram 1	1	128.136894991	128.395691786	0.000	22050.000	
3	Waveform 1	1	148.567399194	148.780187670	0.000	22050.000	
3	Spectrogram 1	1	148.567399194	148.780187670	0.000	22050.000	
4	Waveform 1	1	161.267287845	161.503080481	0.000	22050.000	
4	Spectrogram 1	1	161.267287845	161.503080481	0.000	22050.000	
5	Waveform 1	1	166.256225569	166.526524445	0.000	22050.000	
5	Spectrogram 1	1	166.256225569	166.526524445	0.000	22050.000	
6	Waveform 1	1	177.212618816	177.488668732	0.000	22050.000	
6	Spectrogram 1	1	177.212618816	177.488668732	0.000	22050.000	
7	Waveform 1	1	253.552463618	253.874521852	0.000	22050.000	
7	Spectrogram 1	1	253.552463618	253.874521852	0.000	22050.000	
8	Waveform 1	1	365.410066861	365.714871976	0.000	22050.000	
8	Spectrogram 1	1	365.410066861	365.714871976	0.000	22050.000	
9	Waveform 1	1	374.254148670	374.547451705	0.000	22050.000	
9	Spectrogram 1	1	374.254148670	374.547451705	0.000	22050.000	
10	Waveform 1	1	377.220163189	377.547972464	0.000	22050.000	
10	Spectrogram 1	1	377.220163189	377.547972464	0.000	22050.000	
11	Waveform 1	1	379.876118087	380.203927361	0.000	22050.000	
11	Spectrogram 1	1	379.876118087	380.203927361	0.000	22050.000	
12	Waveform 1	1	382.607862042	382.924169237	0.000	22050.000	
12	Spectrogram 1	1	382.607862042	382.924169237	0.000	22050.000	
13	Waveform 1	1	401.313302045	401.537592602	0.000	22050.000	
13	Spectrogram 1	1	401.313302045	401.537592602	0.000	22050.000	
14	Waveform 1	1	407.442698094	407.776258409	0.000	22050.000	
14	Spectrogram 1	1	407.442698094	407.776258409	0.000	22050.000	
