Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	24.362990680	24.612243087	0.000	22050.000	
1	Spectrogram 1	1	24.362990680	24.612243087	0.000	22050.000	
2	Waveform 1	1	41.786452385	42.009188578	0.000	22050.000	
2	Spectrogram 1	1	41.786452385	42.009188578	0.000	22050.000	
3	Waveform 1	1	47.972961409	48.216910573	0.000	22050.000	
3	Spectrogram 1	1	47.972961409	48.216910573	0.000	22050.000	
4	Waveform 1	1	58.467078629	58.716331036	0.000	22050.000	
4	Spectrogram 1	1	58.467078629	58.716331036	0.000	22050.000	
5	Waveform 1	1	65.517816989	65.756462910	0.000	22050.000	
5	Spectrogram 1	1	65.517816989	65.756462910	0.000	22050.000	
6	Waveform 1	1	99.577546980	99.794979930	0.000	22050.000	
6	Spectrogram 1	1	99.577546980	99.794979930	0.000	22050.000	
7	Waveform 1	1	107.378149461	107.627401868	0.000	22050.000	
7	Spectrogram 1	1	107.378149461	107.627401868	0.000	22050.000	
8	Waveform 1	1	111.721151335	111.959797256	0.000	22050.000	
8	Spectrogram 1	1	111.721151335	111.959797256	0.000	22050.000	
9	Waveform 1	1	128.394279555	128.632925477	0.000	22050.000	
9	Spectrogram 1	1	128.394279555	128.632925477	0.000	22050.000	
10	Waveform 1	1	132.186098083	132.419440761	0.000	22050.000	
10	Spectrogram 1	1	132.186098083	132.419440761	0.000	22050.000	
11	Waveform 1	1	156.712128565	156.908348545	0.000	22050.000	
11	Spectrogram 1	1	156.712128565	156.908348545	0.000	22050.000	
12	Waveform 1	1	172.784134880	173.043993772	0.000	22050.000	
12	Spectrogram 1	1	172.784134880	173.043993772	0.000	22050.000	
13	Waveform 1	1	180.662549334	180.890588770	0.000	22050.000	
13	Spectrogram 1	1	180.662549334	180.890588770	0.000	22050.000	
14	Waveform 1	1	192.258056659	192.486096095	0.000	22050.000	
14	Spectrogram 1	1	192.258056659	192.486096095	0.000	22050.000	
15	Waveform 1	1	197.190728466	197.445284116	0.000	22050.000	
15	Spectrogram 1	1	197.190728466	197.445284116	0.000	22050.000	
16	Waveform 1	1	212.632529808	212.908298428	0.000	22050.000	
16	Spectrogram 1	1	212.632529808	212.908298428	0.000	22050.000	
17	Waveform 1	1	245.802782957	246.030822393	0.000	22050.000	
17	Spectrogram 1	1	245.802782957	246.030822393	0.000	22050.000	
18	Waveform 1	1	250.821814040	251.028640506	0.000	22050.000	
18	Spectrogram 1	1	250.821814040	251.028640506	0.000	22050.000	
19	Waveform 1	1	255.547003282	255.785649203	0.000	22050.000	
19	Spectrogram 1	1	255.547003282	255.785649203	0.000	22050.000	
20	Waveform 1	1	261.006683852	261.218813560	0.000	22050.000	
20	Spectrogram 1	1	261.006683852	261.218813560	0.000	22050.000	
21	Waveform 1	1	267.084282760	267.296412468	0.000	22050.000	
21	Spectrogram 1	1	267.084282760	267.296412468	0.000	22050.000	
22	Waveform 1	1	272.322937358	272.519157338	0.000	22050.000	
22	Spectrogram 1	1	272.322937358	272.519157338	0.000	22050.000	
23	Waveform 1	1	281.842429091	282.070468527	0.000	22050.000	
23	Spectrogram 1	1	281.842429091	282.070468527	0.000	22050.000	
24	Waveform 1	1	285.082710378	285.289536843	0.000	22050.000	
24	Spectrogram 1	1	285.082710378	285.289536843	0.000	22050.000	
25	Waveform 1	1	287.770515253	288.009161174	0.000	22050.000	
25	Spectrogram 1	1	287.770515253	288.009161174	0.000	22050.000	
26	Waveform 1	1	291.214021372	291.426151079	0.000	22050.000	
