Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Waveform 1	1	382.803098619	383.102934472	0.000	22050.000	38
1	Spectrogram 1	1	382.803098619	383.102934472	0.000	22050.000	38
2	Waveform 1	1	575.268019180	575.592331429	0.000	22050.000	39
2	Spectrogram 1	1	575.268019180	575.592331429	0.000	22050.000	39
3	Waveform 1	1	575.635165122	575.965596470	0.000	22050.000	39
3	Spectrogram 1	1	575.635165122	575.965596470	0.000	22050.000	39
4	Waveform 1	1	575.977834668	576.332742412	0.000	22050.000	39
4	Spectrogram 1	1	575.977834668	576.332742412	0.000	22050.000	39
5	Waveform 1	1	576.332742412	576.810032137	0.000	22050.000	39
5	Spectrogram 1	1	576.332742412	576.810032137	0.000	22050.000	39
6	Waveform 1	1	619.528407882	619.779290942	0.000	22050.000	40
6	Spectrogram 1	1	619.528407882	619.779290942	0.000	22050.000	40
7	Waveform 1	1	619.846601032	620.079126795	0.000	22050.000	40
7	Spectrogram 1	1	619.846601032	620.079126795	0.000	22050.000	40
8	Waveform 1	1	620.079126795	620.378962648	0.000	22050.000	40
8	Spectrogram 1	1	620.079126795	620.378962648	0.000	22050.000	40
9	Waveform 1	1	620.378962648	620.678798500	0.000	22050.000	40
9	Spectrogram 1	1	620.378962648	620.678798500	0.000	22050.000	40
10	Waveform 1	1	620.678798500	620.929681561	0.000	22050.000	40
10	Spectrogram 1	1	620.678798500	620.929681561	0.000	22050.000	40
11	Waveform 1	1	620.929681561	621.162207324	0.000	22050.000	40
11	Spectrogram 1	1	620.929681561	621.162207324	0.000	22050.000	40
12	Waveform 1	1	621.162207324	621.370256691	0.000	22050.000	40
12	Spectrogram 1	1	621.162207324	621.370256691	0.000	22050.000	40
13	Waveform 1	1	856.583305962	856.834189023	0.000	22050.000	41
13	Spectrogram 1	1	856.583305962	856.834189023	0.000	22050.000	41
14	Waveform 1	1	856.944332805	857.170739470	0.000	22050.000	41
14	Spectrogram 1	1	856.944332805	857.170739470	0.000	22050.000	41
15	Waveform 1	1	862.392524293	862.674002849	0.000	22050.000	42
15	Spectrogram 1	1	862.392524293	862.674002849	0.000	22050.000	42
16	Waveform 1	1	865.451891320	865.794560866	0.000	22050.000	42
16	Spectrogram 1	1	865.451891320	865.794560866	0.000	22050.000	42
